doc_id_1,doc_id_2,edit_type
20963,94165,word_sub
18225,94166,word_sub
65912,94167,word_sub
39226,94168,word_sub
68391,94169,word_sub
19474,94170,word_sub
20568,94171,word_sub
37768,94172,word_sub
21345,94173,word_sub
40396,94174,word_sub
43410,94175,word_sub
15608,94176,word_sub
69276,94177,word_sub
38100,94178,word_sub
13514,94179,word_sub
40749,94180,word_sub
73256,94181,word_sub
84435,94182,word_sub
42590,94183,word_sub
16015,94184,word_sub
20290,94185,word_sub
34735,94186,word_sub
54350,94187,word_sub
41131,94188,word_sub
16610,94189,word_sub
60312,94190,word_sub
31515,94191,word_sub
64193,94192,word_sub
7158,94193,word_sub
32100,94194,word_sub
980,94195,word_sub
43242,94196,word_sub
63600,94197,word_sub
35764,94198,word_sub
42255,94199,word_sub
13045,94200,word_sub
14863,94201,word_sub
44880,94202,word_sub
32329,94203,word_sub
27556,94204,word_sub
9668,94205,word_sub
70367,94206,word_sub
2303,94207,word_sub
81789,94208,word_sub
38735,94209,word_sub
28952,94210,word_sub
36140,94211,word_sub
3091,94212,word_sub
83286,94213,word_sub
12476,94214,word_sub
51555,94215,word_sub
42977,94216,word_sub
9027,94217,word_sub
58261,94218,word_sub
78462,94219,word_sub
20931,94220,word_sub
45966,94221,word_sub
75813,94222,word_sub
62189,94223,word_sub
34449,94224,word_sub
44362,94225,word_sub
4664,94226,word_sub
57884,94227,word_sub
31117,94228,word_sub
37945,94229,word_sub
32609,94230,word_sub
62255,94231,word_sub
63390,94232,word_sub
34965,94233,word_sub
26618,94234,word_sub
75694,94235,word_sub
16090,94236,word_sub
36353,94237,word_sub
36472,94238,word_sub
1277,94239,word_sub
72267,94240,word_sub
24232,94241,word_sub
76356,94242,word_sub
20464,94243,word_sub
78640,94244,word_sub
81964,94245,word_sub
430,94246,word_sub
80892,94247,word_sub
28432,94248,word_sub
7671,94249,word_sub
30801,94250,word_sub
16913,94251,word_sub
40505,94252,word_sub
18326,94253,word_sub
33179,94254,word_sub
78852,94255,word_sub
82252,94256,word_sub
79617,94257,word_sub
79416,94258,word_sub
57245,94259,word_sub
942,94260,word_sub
14728,94261,word_sub
15701,94262,word_sub
39892,94263,word_sub
48465,94264,word_sub
46680,94265,word_sub
1683,94266,word_sub
82658,94267,word_sub
69139,94268,word_sub
8580,94269,word_sub
33500,94270,word_sub
65100,94271,word_sub
84263,94272,word_sub
62100,94273,word_sub
20678,94274,word_sub
57642,94275,word_sub
78513,94276,word_sub
5350,94277,word_sub
48203,94278,word_sub
83254,94279,word_sub
58268,94280,word_sub
24066,94281,word_sub
57837,94282,word_sub
81254,94283,word_sub
48630,94284,word_sub
70931,94285,word_sub
36800,94286,word_sub
64022,94287,word_sub
13665,94288,word_sub
12744,94289,word_sub
20110,94290,word_sub
84583,94291,word_sub
26219,94292,word_sub
60177,94293,word_sub
26428,94294,word_sub
18692,94295,word_sub
7255,94296,word_sub
1855,94297,word_sub
34834,94298,word_sub
46747,94299,word_sub
8840,94300,word_sub
3108,94301,word_sub
60270,94302,word_sub
55711,94303,word_sub
40759,94304,word_sub
39800,94305,word_sub
80976,94306,word_sub
35824,94307,word_sub
57552,94308,word_sub
39951,94309,word_sub
15463,94310,word_sub
68787,94311,word_sub
63443,94312,word_sub
37177,94313,word_sub
43986,94314,word_sub
39083,94315,word_sub
23386,94316,word_sub
3606,94317,word_sub
84519,94318,word_sub
2545,94319,word_sub
56660,94320,word_sub
58337,94321,word_sub
3010,94322,word_sub
5372,94323,word_sub
21802,94324,word_sub
59896,94325,word_sub
77914,94326,word_sub
58542,94327,word_sub
16907,94328,word_sub
55373,94329,word_sub
52870,94330,word_sub
55184,94331,word_sub
64884,94332,word_sub
81895,94333,word_sub
19498,94334,word_sub
8435,94335,word_sub
40862,94336,word_sub
84938,94337,word_sub
17484,94338,word_sub
37886,94339,word_sub
42693,94340,word_sub
6074,94341,word_sub
68286,94342,word_sub
35369,94343,word_sub
26689,94344,word_sub
36785,94345,word_sub
60433,94346,word_sub
25091,94347,word_sub
53621,94348,word_sub
38773,94349,word_sub
40081,94350,word_sub
52430,94351,word_sub
50321,94352,word_sub
55583,94353,word_sub
16909,94354,word_sub
66919,94355,word_sub
56002,94356,word_sub
61735,94357,word_sub
13438,94358,word_sub
1246,94359,word_sub
50895,94360,word_sub
46810,94361,word_sub
4069,94362,word_sub
51021,94363,word_sub
77124,94364,word_sub
69935,94365,word_sub
59105,94366,word_sub
11635,94367,word_sub
65606,94368,word_sub
9934,94369,word_sub
28270,94370,word_sub
81250,94371,word_sub
28648,94372,word_sub
37458,94373,word_sub
32424,94374,word_sub
55663,94375,word_sub
54456,94376,word_sub
16603,94377,word_sub
82099,94378,word_sub
50890,94379,word_sub
76575,94380,word_sub
28813,94381,word_sub
68251,94382,word_sub
64036,94383,word_sub
80672,94384,word_sub
4746,94385,word_sub
74854,94386,word_sub
10877,94387,word_sub
7152,94388,word_sub
48251,94389,word_sub
20617,94390,word_sub
60250,94391,word_sub
15350,94392,word_sub
9250,94393,word_sub
38614,94394,word_sub
36305,94395,word_sub
31772,94396,word_sub
44775,94397,word_sub
72159,94398,word_sub
48892,94399,word_sub
81430,94400,word_sub
50162,94401,word_sub
10162,94402,word_sub
52875,94403,word_sub
38707,94404,word_sub
81386,94405,word_sub
53142,94406,word_sub
74252,94407,word_sub
83437,94408,word_sub
52710,94409,word_sub
4139,94410,word_sub
5094,94411,word_sub
461,94412,word_sub
76307,94413,word_sub
50743,94414,word_sub
78809,94415,word_sub
18605,94416,word_sub
27147,94417,word_sub
68318,94418,word_sub
39403,94419,word_sub
14558,94420,word_sub
74264,94421,word_sub
31161,94422,word_sub
47453,94423,word_sub
7263,94424,word_sub
77724,94425,word_sub
51511,94426,word_sub
2481,94427,word_sub
44229,94428,word_sub
38521,94429,word_sub
35841,94430,word_sub
63320,94431,word_sub
33401,94432,word_sub
70316,94433,word_sub
81499,94434,word_sub
36636,94435,word_sub
47308,94436,word_sub
82304,94437,word_sub
6048,94438,word_sub
37900,94439,word_sub
72572,94440,word_sub
11400,94441,word_sub
24507,94442,word_sub
81673,94443,word_sub
16395,94444,word_sub
52310,94445,word_sub
33003,94446,word_sub
62615,94447,word_sub
40958,94448,word_sub
43621,94449,word_sub
79058,94450,word_sub
52176,94451,word_sub
66119,94452,word_sub
33723,94453,word_sub
5070,94454,word_sub
31539,94455,word_sub
15099,94456,word_sub
30831,94457,word_sub
2708,94458,word_sub
40725,94459,word_sub
31163,94460,word_sub
40679,94461,word_sub
64722,94462,word_sub
3677,94463,word_sub
36845,94464,word_sub
39131,94465,word_sub
80997,94466,word_sub
73996,94467,word_sub
24705,94468,word_sub
68061,94469,word_sub
14788,94470,word_sub
34358,94471,word_sub
17502,94472,word_sub
36453,94473,word_sub
19352,94474,word_sub
50349,94475,word_sub
44304,94476,word_sub
58898,94477,word_sub
39121,94478,word_sub
81990,94479,word_sub
37545,94480,word_sub
2202,94481,word_sub
33797,94482,word_sub
18553,94483,word_sub
36629,94484,word_sub
7456,94485,word_sub
65608,94486,word_sub
81641,94487,word_sub
30720,94488,word_sub
4286,94489,word_sub
40538,94490,word_sub
63422,94491,word_sub
47107,94492,word_sub
24871,94493,word_sub
26085,94494,word_sub
18084,94495,word_sub
56290,94496,word_sub
19157,94497,word_sub
53218,94498,word_sub
50674,94499,word_sub
82840,94500,word_sub
14218,94501,word_sub
58339,94502,word_sub
69020,94503,word_sub
30509,94504,word_sub
30428,94505,word_sub
53201,94506,word_sub
2633,94507,word_sub
32315,94508,word_sub
29344,94509,word_sub
16302,94510,word_sub
58478,94511,word_sub
20899,94512,word_sub
12404,94513,word_sub
10433,94514,word_sub
22300,94515,word_sub
5010,94516,word_sub
64782,94517,word_sub
56116,94518,word_sub
78013,94519,word_sub
32386,94520,word_sub
81019,94521,word_sub
54952,94522,word_sub
71824,94523,word_sub
83844,94524,word_sub
72426,94525,word_sub
73938,94526,word_sub
41869,94527,word_sub
74962,94528,word_sub
56605,94529,word_sub
25701,94530,word_sub
56760,94531,word_sub
193,94532,word_sub
53311,94533,word_sub
32609,94534,word_sub
48234,94535,word_sub
18640,94536,word_sub
66988,94537,word_sub
7549,94538,word_sub
44871,94539,word_sub
56862,94540,word_sub
3745,94541,word_sub
77276,94542,word_sub
17919,94543,word_sub
50242,94544,word_sub
51703,94545,word_sub
76885,94546,word_sub
64120,94547,word_sub
63134,94548,word_sub
45638,94549,word_sub
46881,94550,word_sub
39570,94551,word_sub
17014,94552,word_sub
35610,94553,word_sub
73404,94554,word_sub
76023,94555,word_sub
6359,94556,word_sub
2209,94557,word_sub
60716,94558,word_sub
74805,94559,word_sub
68461,94560,word_sub
56098,94561,word_sub
43434,94562,word_sub
50020,94563,word_sub
13045,94564,word_sub
61736,94565,word_sub
68025,94566,word_sub
77443,94567,word_sub
40045,94568,word_sub
53157,94569,word_sub
76540,94570,word_sub
83493,94571,word_sub
5701,94572,word_sub
29731,94573,word_sub
22400,94574,word_sub
52969,94575,word_sub
59794,94576,word_sub
17523,94577,word_sub
8467,94578,word_sub
56250,94579,word_sub
35482,94580,word_sub
17665,94581,word_sub
80546,94582,word_sub
35086,94583,word_sub
28711,94584,word_sub
66773,94585,word_sub
16879,94586,word_sub
23632,94587,word_sub
49022,94588,word_sub
69204,94589,word_sub
4142,94590,word_sub
57242,94591,word_sub
77840,94592,word_sub
33657,94593,word_sub
19158,94594,word_sub
58414,94595,word_sub
81854,94596,word_sub
19691,94597,word_sub
55424,94598,word_sub
51688,94599,word_sub
11840,94600,word_sub
23418,94601,word_sub
41975,94602,word_sub
1384,94603,word_sub
74600,94604,word_sub
67610,94605,word_sub
60779,94606,word_sub
29560,94607,word_sub
45551,94608,word_sub
45307,94609,word_sub
46946,94610,word_sub
50345,94611,word_sub
84637,94612,word_sub
83061,94613,word_sub
55133,94614,word_sub
3371,94615,word_sub
60106,94616,word_sub
63125,94617,word_sub
72494,94618,word_sub
46125,94619,word_sub
68204,94620,word_sub
49657,94621,word_sub
24232,94622,word_sub
4614,94623,word_sub
77797,94624,word_sub
21589,94625,word_sub
12374,94626,word_sub
29471,94627,word_sub
23716,94628,word_sub
78319,94629,word_sub
37825,94630,word_sub
55615,94631,word_sub
81082,94632,word_sub
63320,94633,word_sub
51507,94634,word_sub
9238,94635,word_sub
17285,94636,word_sub
36818,94637,word_sub
20437,94638,word_sub
36533,94639,word_sub
38035,94640,word_sub
38245,94641,word_sub
46660,94642,word_sub
64890,94643,word_sub
76195,94644,word_sub
41931,94645,word_sub
5261,94646,word_sub
84522,94647,word_sub
16939,94648,word_sub
20519,94649,word_sub
72133,94650,word_sub
47215,94651,word_sub
26181,94652,word_sub
64426,94653,word_sub
50186,94654,word_sub
60873,94655,word_sub
29435,94656,word_sub
53072,94657,word_sub
31613,94658,word_sub
43447,94659,word_sub
29458,94660,word_sub
66904,94661,word_sub
60191,94662,word_sub
50354,94663,word_sub
74511,94664,word_sub
19063,94665,word_sub
67540,94666,word_sub
1307,94667,word_sub
59976,94668,word_sub
46203,94669,word_sub
71755,94670,word_sub
75935,94671,word_sub
18324,94672,word_sub
51956,94673,word_sub
8548,94674,word_sub
22187,94675,word_sub
10343,94676,word_sub
43192,94677,word_sub
34647,94678,word_sub
47125,94679,word_sub
65857,94680,word_sub
34651,94681,word_sub
76045,94682,word_sub
3025,94683,word_sub
69496,94684,word_sub
58343,94685,word_sub
36161,94686,word_sub
64805,94687,word_sub
28700,94688,word_sub
74756,94689,word_sub
74421,94690,word_sub
63423,94691,word_sub
13105,94692,word_sub
66494,94693,word_sub
30460,94694,word_sub
69974,94695,word_sub
61678,94696,word_sub
15842,94697,word_sub
42165,94698,word_sub
72023,94699,word_sub
15291,94700,word_sub
33642,94701,word_sub
43846,94702,word_sub
5200,94703,word_sub
382,94704,word_sub
57673,94705,word_sub
72481,94706,word_sub
45148,94707,word_sub
72636,94708,word_sub
43370,94709,word_sub
17427,94710,word_sub
59412,94711,word_sub
77928,94712,word_sub
55156,94713,word_sub
82217,94714,word_sub
20638,94715,word_sub
75858,94716,word_sub
9960,94717,word_sub
2912,94718,word_sub
47973,94719,word_sub
11538,94720,word_sub
22440,94721,word_sub
14812,94722,word_sub
33365,94723,word_sub
31749,94724,word_sub
28975,94725,word_sub
69209,94726,word_sub
74261,94727,word_sub
69277,94728,word_sub
55428,94729,word_sub
4713,94730,word_sub
45037,94731,word_sub
67212,94732,word_sub
68345,94733,word_sub
62401,94734,word_sub
40939,94735,word_sub
18093,94736,word_sub
48531,94737,word_sub
25245,94738,word_sub
54842,94739,word_sub
25044,94740,word_sub
62951,94741,word_sub
71395,94742,word_sub
46895,94743,word_sub
1043,94744,word_sub
38011,94745,word_sub
48909,94746,word_sub
74120,94747,word_sub
34610,94748,word_sub
74969,94749,word_sub
73942,94750,word_sub
59971,94751,word_sub
50332,94752,word_sub
76110,94753,word_sub
76976,94754,word_sub
50262,94755,word_sub
13057,94756,word_sub
53043,94757,word_sub
13881,94758,word_sub
15225,94759,word_sub
20230,94760,word_sub
51109,94761,word_sub
29160,94762,word_sub
61812,94763,word_sub
39005,94764,word_sub
78533,94765,word_sub
58891,94766,word_sub
45183,94767,word_sub
38583,94768,word_sub
84556,94769,word_sub
9615,94770,word_sub
55252,94771,word_sub
44242,94772,word_sub
30120,94773,word_sub
64758,94774,word_sub
82425,94775,word_sub
37440,94776,word_sub
82884,94777,word_sub
72163,94778,word_sub
57363,94779,word_sub
72561,94780,word_sub
27000,94781,word_sub
81567,94782,word_sub
29349,94783,word_sub
69113,94784,word_sub
78503,94785,word_sub
14106,94786,word_sub
36291,94787,word_sub
16388,94788,word_sub
12668,94789,word_sub
43716,94790,word_sub
11324,94791,word_sub
65758,94792,word_sub
34393,94793,word_sub
64417,94794,word_sub
38214,94795,word_sub
16256,94796,word_sub
40047,94797,word_sub
9097,94798,word_sub
54385,94799,word_sub
14817,94800,word_sub
39198,94801,word_sub
65387,94802,word_sub
60033,94803,word_sub
81024,94804,word_sub
38194,94805,word_sub
31179,94806,word_sub
47391,94807,word_sub
80945,94808,word_sub
11848,94809,word_sub
45241,94810,word_sub
13155,94811,word_sub
61726,94812,word_sub
59460,94813,word_sub
76355,94814,word_sub
53267,94815,word_sub
17124,94816,word_sub
46553,94817,word_sub
28896,94818,word_sub
74541,94819,word_sub
23734,94820,word_sub
51959,94821,word_sub
26963,94822,word_sub
18480,94823,word_sub
10259,94824,word_sub
9206,94825,word_sub
78253,94826,word_sub
22726,94827,word_sub
46326,94828,word_sub
1812,94829,word_sub
67554,94830,word_sub
64653,94831,word_sub
16076,94832,word_sub
5477,94833,word_sub
10652,94834,word_sub
83671,94835,word_sub
182,94836,word_sub
43518,94837,word_sub
8710,94838,word_sub
72838,94839,word_sub
17541,94840,word_sub
78833,94841,word_sub
71681,94842,word_sub
28744,94843,word_sub
82759,94844,word_sub
53411,94845,word_sub
51172,94846,word_sub
502,94847,word_sub
3435,94848,word_sub
15951,94849,word_sub
64539,94850,word_sub
22484,94851,word_sub
46925,94852,word_sub
21552,94853,word_sub
14911,94854,word_sub
69229,94855,word_sub
50024,94856,word_sub
17234,94857,word_sub
54849,94858,word_sub
69318,94859,word_sub
12073,94860,word_sub
21884,94861,word_sub
2424,94862,word_sub
21064,94863,word_sub
19101,94864,word_sub
27617,94865,word_sub
68666,94866,word_sub
36466,94867,word_sub
19457,94868,word_sub
33295,94869,word_sub
48070,94870,word_sub
20053,94871,word_sub
15890,94872,word_sub
81976,94873,word_sub
75450,94874,word_sub
14480,94875,word_sub
57712,94876,word_sub
40488,94877,word_sub
29392,94878,word_sub
33669,94879,word_sub
60663,94880,word_sub
16560,94881,word_sub
75565,94882,word_sub
62815,94883,word_sub
63373,94884,word_sub
3627,94885,word_sub
15541,94886,word_sub
9326,94887,word_sub
60861,94888,word_sub
55870,94889,word_sub
62074,94890,word_sub
14657,94891,word_sub
27884,94892,word_sub
44389,94893,word_sub
70849,94894,word_sub
60237,94895,word_sub
84725,94896,word_sub
65486,94897,word_sub
64278,94898,word_sub
19083,94899,word_sub
14574,94900,word_sub
20595,94901,word_sub
18763,94902,word_sub
10384,94903,word_sub
15694,94904,word_sub
78035,94905,word_sub
1303,94906,word_sub
45612,94907,word_sub
73080,94908,word_sub
39029,94909,word_sub
79854,94910,word_sub
17620,94911,word_sub
11074,94912,word_sub
25044,94913,word_sub
41500,94914,word_sub
83550,94915,word_sub
39839,94916,word_sub
15095,94917,word_sub
80330,94918,word_sub
83837,94919,word_sub
15544,94920,word_sub
44487,94921,word_sub
55572,94922,word_sub
69291,94923,word_sub
36073,94924,word_sub
61201,94925,word_sub
15565,94926,word_sub
29346,94927,word_sub
20606,94928,word_sub
78704,94929,word_sub
68890,94930,word_sub
29759,94931,word_sub
5013,94932,word_sub
68115,94933,word_sub
32769,94934,word_sub
50221,94935,word_sub
32502,94936,word_sub
28261,94937,word_sub
78923,94938,word_sub
62423,94939,word_sub
51508,94940,word_sub
66842,94941,word_sub
74786,94942,word_sub
57309,94943,word_sub
25371,94944,word_sub
63175,94945,word_sub
16698,94946,word_sub
45756,94947,word_sub
2224,94948,word_sub
30727,94949,word_sub
39858,94950,word_sub
